ID_Actividad,ID_Usuario,Fecha_Actividad,Tipo_Evento,Duracion_Minutos,ID_Contenido
ACT-009063,USR-05718,2024-12-08,Sesión de Entrenamiento Completada,3.0,CONT-0489
ACT-009064,USR-01536,2025-09-03,Sesión de Entrenamiento Completada,19.0,CONT-0115
ACT-009065,USR-05760,2025-06-10,Interacción con Contenido,81.0,CONT-0025
ACT-009066,USR-03102,2024-12-23,inicio de sesion,53.0,CONT-0255
ACT-009067,USR-04959,2025-04-26,inicio de sesion,66.0,CONT-0315
ACT-009068,USR-07889,2025-04-22,Sesión de Entrenamiento Completada,1.0,CONT-0039
ACT-009069,USR-00976,2025-02-08,inicio de sesion,49.0,CONT-0407
ACT-009070,USR-01454,2024-12-16,inicio de sesion,38.0,CONT-0089
ACT-009071,USR-03545,2025-01-06,inicio de sesion,9.0,CONT-0333
ACT-009072,USR-02265,2025-02-01,Sesión de Entrenamiento Completada,70.0,CONT-0319
ACT-009073,USR-02517,2024-12-27,Sesión de Entrenamiento Completada,86.0,CONT-0023
ACT-009074,USR-00658,2024-12-21,Sesión de Entrenamiento Completada,16.0,CONT-0416
ACT-009075,USR-00731,2025-04-18,Interacción con Contenido,50.0,CONT-0120
ACT-009076,USR-06045,2025-06-16,inicio de sesion,64.0,CONT-0126
ACT-009077,USR-07999,2025-06-07,inicio de sesion,32.0,CONT-0088
ACT-009078,USR-06051,2025-07-25,Interacción con Contenido,70.0,CONT-0130
ACT-009079,USR-04565,2025-07-24,inicio de sesion,63.0,CONT-0188
ACT-009080,USR-03527,2025-06-02,Interacción con Contenido,80.0,CONT-0338
ACT-009081,USR-01446,2025-04-18,inicio de sesion,30.0,CONT-0423
ACT-009082,USR-00106,2024-09-12,inicio de sesion,1.0,CONT-0196
ACT-009083,USR-03447,2024-10-18,Interacción con Contenido,13.0,CONT-0048
ACT-009084,USR-05271,2024-10-25,Sesión de Entrenamiento Completada,64.0,CONT-0107
ACT-009085,USR-07601,2025-08-17,Sesión de Entrenamiento Completada,69.0,CONT-0154
ACT-009086,USR-05078,2024-11-06,inicio de sesion,15.0,CONT-0247
ACT-009087,USR-01746,2024-11-06,Interacción con Contenido,41.0,CONT-0279
ACT-009088,USR-00645,2024-10-24,Sesión de Entrenamiento Completada,89.0,CONT-0114
ACT-009089,USR-05755,2024-12-20,inicio de sesion,31.0,CONT-0202
ACT-009090,USR-00259,2024-12-07,Interacción con Contenido,68.0,CONT-0224
ACT-009091,USR-00914,2025-02-26,Sesión de Entrenamiento Completada,29.0,CONT-0215
ACT-009092,USR-02965,2024-10-17,Interacción con Contenido,43.0,CONT-0322
ACT-009093,USR-07610,2025-01-27,Sesión de Entrenamiento Completada,48.0,CONT-0099
ACT-009094,USR-01449,2025-02-27,Interacción con Contenido,36.0,CONT-0102
ACT-009095,USR-00383,2025-06-17,inicio de sesion,27.0,CONT-0196
ACT-009096,USR-04041,2024-12-10,inicio de sesion,23.0,CONT-0046
ACT-009097,USR-02685,2024-12-07,inicio de sesion,88.0,CONT-0123
ACT-009098,USR-04137,2024-11-03,inicio de sesion,14.0,CONT-0311
ACT-009099,USR-03398,2024-12-03,Sesión de Entrenamiento Completada,69.0,CONT-0093
ACT-009100,USR-01352,2024-12-13,Interacción con Contenido,15.0,CONT-0416
ACT-009101,USR-05851,2025-02-25,Interacción con Contenido,50.0,CONT-0189
ACT-009102,USR-00519,2025-01-20,inicio de sesion,,CONT-0250
ACT-009103,USR-03331,2025-01-02,Interacción con Contenido,37.0,CONT-0231
ACT-009104,USR-02409,2024-09-26,inicio de sesion,18.0,CONT-0164
ACT-009105,USR-02166,2025-03-24,Sesión de Entrenamiento Completada,73.0,CONT-0301
ACT-009106,USR-07776,2025-05-24,Sesión de Entrenamiento Completada,41.0,CONT-0076
ACT-009107,USR-06488,2025-04-28,inicio de sesion,67.0,CONT-0010
ACT-009108,USR-03105,2025-06-12,Interacción con Contenido,70.0,CONT-0392
ACT-009109,USR-02628,2024-11-09,Interacción con Contenido,53.0,CONT-0250
ACT-009110,USR-06070,2025-05-28,Sesión de Entrenamiento Completada,60.0,CONT-0015
ACT-009111,USR-07386,2024-09-15,Sesión de Entrenamiento Completada,12.0,CONT-0335
ACT-009112,USR-02584,2024-11-17,Sesión de Entrenamiento Completada,42.0,CONT-0012
ACT-009113,USR-02830,2024-11-17,Sesión de Entrenamiento Completada,49.0,CONT-0388
ACT-009114,USR-02027,2025-05-24,Sesión de Entrenamiento Completada,30.0,CONT-0321
ACT-009115,USR-02193,2025-06-24,inicio de sesion,67.0,CONT-0003
ACT-009116,USR-02119,2025-07-08,Sesión de Entrenamiento Completada,,CONT-0029
ACT-009117,USR-03128,2025-08-20,Sesión de Entrenamiento Completada,15.0,CONT-0244
ACT-009118,USR-07808,2025-01-31,Sesión de Entrenamiento Completada,64.0,CONT-0173
ACT-009119,USR-01003,2024-10-17,Sesión de Entrenamiento Completada,22.0,CONT-0047
ACT-009120,USR-04134,2025-01-23,Interacción con Contenido,40.0,CONT-0459
ACT-009121,USR-01876,2025-06-30,inicio de sesion,22.0,CONT-0482
ACT-009122,USR-07116,2025-03-10,Interacción con Contenido,6.0,CONT-0086
ACT-009123,USR-05012,2025-08-21,inicio de sesion,19.0,CONT-0288
ACT-009124,USR-01606,2024-11-01,Interacción con Contenido,60.0,CONT-0305
ACT-009125,USR-02018,2024-12-03,Interacción con Contenido,9.0,CONT-0028
ACT-009126,USR-03717,2025-03-15,Interacción con Contenido,74.0,CONT-0352
ACT-009127,USR-05329,2025-03-09,Interacción con Contenido,16.0,CONT-0355
ACT-009128,USR-03875,2025-08-14,Sesión de Entrenamiento Completada,30.0,
ACT-009129,USR-01628,2025-03-18,inicio de sesion,52.0,CONT-0218
ACT-009130,USR-04339,2025-01-11,inicio de sesion,25.0,CONT-0191
ACT-009131,USR-00483,2025-06-10,Interacción con Contenido,21.0,CONT-0150
ACT-009132,USR-03126,2025-09-12,Interacción con Contenido,89.0,CONT-0266
ACT-009133,USR-04557,2025-04-24,Interacción con Contenido,8.0,CONT-0081
ACT-009134,USR-07539,2025-08-20,Interacción con Contenido,11.0,CONT-0299
ACT-009135,USR-07826,2025-07-26,inicio de sesion,3.0,CONT-0494
ACT-009136,USR-05721,2025-01-26,Sesión de Entrenamiento Completada,8.0,CONT-0484
ACT-009137,USR-07832,2025-01-12,Sesión de Entrenamiento Completada,16.0,CONT-0458
ACT-009138,USR-07897,2024-11-30,Sesión de Entrenamiento Completada,66.0,CONT-0096
ACT-009139,USR-02513,2025-07-18,Interacción con Contenido,9.0,CONT-0371
ACT-009140,USR-07908,2025-05-04,Sesión de Entrenamiento Completada,30.0,CONT-0388
ACT-009141,USR-00288,2024-10-19,Interacción con Contenido,2.0,CONT-0296
ACT-009142,USR-04431,2024-12-11,inicio de sesion,4.0,CONT-0194
ACT-009143,USR-03469,2025-06-05,Interacción con Contenido,18.0,CONT-0092
ACT-009144,USR-07322,2025-08-09,inicio de sesion,25.0,CONT-0017
ACT-009145,USR-06465,2025-06-10,inicio de sesion,69.0,CONT-0156
ACT-009146,USR-04292,2025-03-15,Interacción con Contenido,22.0,CONT-0395
ACT-009147,USR-02610,2025-08-31,Sesión de Entrenamiento Completada,38.0,CONT-0172
ACT-009148,USR-03257,2024-11-30,Interacción con Contenido,62.0,CONT-0284
ACT-009149,USR-03958,2024-12-06,inicio de sesion,37.0,CONT-0408
ACT-009150,USR-01390,2024-10-07,Interacción con Contenido,82.0,CONT-0036
ACT-009151,USR-01218,2024-11-24,Interacción con Contenido,79.0,CONT-0212
ACT-009152,USR-05609,2025-04-05,Sesión de Entrenamiento Completada,17.0,CONT-0365
ACT-009153,USR-01876,2025-04-01,Interacción con Contenido,,CONT-0470
ACT-009154,USR-01413,2025-02-20,Sesión de Entrenamiento Completada,79.0,CONT-0470
ACT-009155,USR-02465,2025-09-04,inicio de sesion,87.0,CONT-0049
ACT-009156,USR-04368,2024-10-30,Sesión de Entrenamiento Completada,68.0,CONT-0197
ACT-009157,USR-05286,2024-09-19,inicio de sesion,56.0,CONT-0108
ACT-009158,USR-02567,2024-10-06,inicio de sesion,65.0,CONT-0017
ACT-009159,USR-07663,2025-03-19,Sesión de Entrenamiento Completada,82.0,CONT-0369
ACT-009160,USR-06383,2025-05-20,Sesión de Entrenamiento Completada,57.0,CONT-0203
ACT-009161,USR-05053,2024-11-26,Interacción con Contenido,69.0,CONT-0346
ACT-009162,USR-03205,2025-09-08,inicio de sesion,48.0,CONT-0323
ACT-009163,USR-01212,2025-06-30,Sesión de Entrenamiento Completada,9.0,CONT-0483
ACT-009164,USR-06955,2024-11-11,Interacción con Contenido,15.0,CONT-0179
ACT-009165,USR-05071,2025-07-14,Sesión de Entrenamiento Completada,45.0,
ACT-009166,USR-02835,2025-05-08,Sesión de Entrenamiento Completada,42.0,CONT-0196
ACT-009167,USR-07551,2025-08-10,Interacción con Contenido,76.0,CONT-0477
ACT-009168,USR-07395,2024-10-18,Sesión de Entrenamiento Completada,15.0,CONT-0418
ACT-009169,USR-05767,2025-03-01,inicio de sesion,2.0,CONT-0421
ACT-009170,USR-00481,2025-05-07,inicio de sesion,68.0,CONT-0485
ACT-009171,USR-03877,2025-06-30,Interacción con Contenido,72.0,CONT-0427
ACT-009172,USR-05452,2024-09-16,inicio de sesion,62.0,CONT-0125
ACT-009173,USR-01353,2025-07-31,Sesión de Entrenamiento Completada,57.0,CONT-0051
ACT-009174,USR-01843,2025-02-21,Sesión de Entrenamiento Completada,83.0,CONT-0483
ACT-009175,USR-07306,2024-11-08,inicio de sesion,75.0,CONT-0147
ACT-009176,USR-01463,2024-12-09,Sesión de Entrenamiento Completada,34.0,CONT-0462
ACT-009177,USR-00856,2024-09-25,Sesión de Entrenamiento Completada,72.0,CONT-0372
ACT-009178,USR-06195,2025-03-10,inicio de sesion,48.0,CONT-0230
ACT-009179,USR-07303,2025-03-30,Interacción con Contenido,60.0,CONT-0046
ACT-009180,USR-03722,2025-02-17,inicio de sesion,26.0,CONT-0365
ACT-009181,USR-03133,2025-03-18,Interacción con Contenido,50.0,CONT-0453
ACT-009182,USR-07783,2024-09-24,Sesión de Entrenamiento Completada,47.0,CONT-0283
ACT-009183,USR-01842,2025-01-29,inicio de sesion,35.0,CONT-0287
ACT-009184,USR-02204,2025-05-27,Interacción con Contenido,18.0,CONT-0422
ACT-009185,USR-02577,2025-04-28,Sesión de Entrenamiento Completada,22.0,
ACT-009186,USR-03498,2025-06-05,Sesión de Entrenamiento Completada,82.0,CONT-0053
ACT-009187,USR-07205,2025-04-11,Interacción con Contenido,37.0,CONT-0473
ACT-009188,USR-03763,2024-10-25,Interacción con Contenido,65.0,CONT-0277
ACT-009189,USR-05836,2025-02-08,Interacción con Contenido,68.0,CONT-0289
ACT-009190,USR-06774,2025-02-24,inicio de sesion,55.0,
ACT-009191,USR-03075,2025-06-23,Sesión de Entrenamiento Completada,27.0,CONT-0190
ACT-009192,USR-02286,2025-03-23,Sesión de Entrenamiento Completada,18.0,CONT-0416
ACT-009193,USR-06571,2025-02-14,Interacción con Contenido,69.0,CONT-0279
ACT-009194,USR-03250,2024-12-26,Interacción con Contenido,8.0,CONT-0128
ACT-009195,USR-02973,2025-01-21,inicio de sesion,71.0,CONT-0203
ACT-009196,USR-05422,2025-09-12,Interacción con Contenido,73.0,CONT-0157
ACT-009197,USR-00291,2024-11-20,inicio de sesion,17.0,CONT-0160
ACT-009198,USR-03138,2025-08-31,Sesión de Entrenamiento Completada,61.0,CONT-0376
ACT-009199,USR-05270,2025-03-31,Interacción con Contenido,35.0,CONT-0359
ACT-009200,USR-07173,2024-11-02,inicio de sesion,63.0,CONT-0352
ACT-009201,USR-07651,2025-02-15,inicio de sesion,68.0,
ACT-009202,USR-04148,2025-07-08,Sesión de Entrenamiento Completada,3.0,CONT-0046
ACT-009203,USR-05805,2024-12-21,Interacción con Contenido,32.0,CONT-0005
ACT-009204,USR-01320,2025-08-14,inicio de sesion,35.0,
ACT-009205,USR-05783,2024-12-15,inicio de sesion,,CONT-0180
ACT-009206,USR-07728,2025-07-13,Sesión de Entrenamiento Completada,74.0,CONT-0437
ACT-009207,USR-01631,2025-03-11,Interacción con Contenido,49.0,CONT-0047
ACT-009208,USR-00540,2025-08-21,inicio de sesion,73.0,CONT-0253
ACT-009209,USR-02493,2025-08-22,Sesión de Entrenamiento Completada,87.0,CONT-0486
ACT-009210,USR-03502,2025-02-12,Interacción con Contenido,86.0,CONT-0367
ACT-009211,USR-00041,2024-12-23,inicio de sesion,88.0,CONT-0470
ACT-009212,USR-00909,2024-12-09,inicio de sesion,18.0,CONT-0425
ACT-009213,USR-05485,2025-04-12,Sesión de Entrenamiento Completada,49.0,CONT-0109
ACT-009214,USR-06988,2025-01-29,Interacción con Contenido,,CONT-0013
ACT-009215,USR-02868,2025-06-07,Interacción con Contenido,18.0,CONT-0176
ACT-009216,USR-01829,2025-09-07,Interacción con Contenido,29.0,CONT-0167
ACT-009217,USR-02748,2025-04-07,inicio de sesion,2.0,CONT-0200
ACT-009218,USR-03496,2025-09-07,inicio de sesion,60.0,CONT-0321
ACT-009219,USR-00295,2024-09-18,Interacción con Contenido,46.0,
ACT-009220,USR-05864,2025-01-14,Interacción con Contenido,55.0,CONT-0092
ACT-009221,USR-07871,2025-02-27,Interacción con Contenido,83.0,CONT-0110
ACT-009222,USR-06447,2025-08-15,Interacción con Contenido,26.0,CONT-0233
ACT-009223,USR-05124,2025-01-10,inicio de sesion,25.0,CONT-0311
ACT-009224,USR-00354,2025-08-03,inicio de sesion,32.0,CONT-0233
ACT-009225,USR-02548,2024-11-14,Sesión de Entrenamiento Completada,20.0,CONT-0060
ACT-009226,USR-05495,2024-12-02,Interacción con Contenido,73.0,CONT-0226
ACT-009227,USR-04618,2024-09-24,inicio de sesion,11.0,CONT-0083
ACT-009228,USR-03832,2025-03-13,Sesión de Entrenamiento Completada,32.0,CONT-0054
ACT-009229,USR-04126,2024-12-18,Sesión de Entrenamiento Completada,68.0,CONT-0396
ACT-009230,USR-04620,2025-06-03,Interacción con Contenido,5.0,CONT-0147
ACT-009231,USR-01787,2025-05-26,Interacción con Contenido,16.0,CONT-0020
ACT-009232,USR-04504,2025-05-03,Interacción con Contenido,39.0,CONT-0419
ACT-009233,USR-00257,2025-05-23,Sesión de Entrenamiento Completada,78.0,CONT-0065
ACT-009234,USR-04191,2025-05-02,Sesión de Entrenamiento Completada,63.0,CONT-0005
ACT-009235,USR-02326,2025-01-21,Sesión de Entrenamiento Completada,26.0,CONT-0382
ACT-009236,USR-02940,2024-12-04,inicio de sesion,74.0,CONT-0487
ACT-009237,USR-05343,2025-09-04,Interacción con Contenido,89.0,CONT-0138
ACT-009238,USR-02343,2025-06-09,Interacción con Contenido,39.0,CONT-0428
ACT-009239,USR-02782,2025-02-06,inicio de sesion,20.0,CONT-0351
ACT-009240,USR-02905,2024-12-01,Interacción con Contenido,39.0,CONT-0271
ACT-009241,USR-01120,2025-04-25,inicio de sesion,42.0,CONT-0237
ACT-009242,USR-06722,2024-12-08,inicio de sesion,81.0,CONT-0466
ACT-009243,USR-02828,2025-06-01,inicio de sesion,12.0,CONT-0167
ACT-009244,USR-02293,2025-02-23,inicio de sesion,9.0,CONT-0453
ACT-009245,USR-06955,2024-10-16,Sesión de Entrenamiento Completada,5.0,CONT-0144
ACT-009246,USR-04196,2024-12-08,Sesión de Entrenamiento Completada,63.0,CONT-0270
ACT-009247,USR-01609,2025-08-07,inicio de sesion,82.0,CONT-0017
ACT-009248,USR-02545,2025-01-27,Interacción con Contenido,71.0,CONT-0146
ACT-009249,USR-07366,2025-06-14,inicio de sesion,24.0,CONT-0066
ACT-009250,USR-06869,2025-08-04,Sesión de Entrenamiento Completada,64.0,CONT-0479
ACT-009251,USR-05891,2025-06-18,Interacción con Contenido,77.0,CONT-0014
ACT-009252,USR-02282,2025-06-11,inicio de sesion,61.0,CONT-0296
ACT-009253,USR-01108,2024-09-21,Sesión de Entrenamiento Completada,87.0,CONT-0044
ACT-009254,USR-03783,2024-11-25,Interacción con Contenido,23.0,CONT-0037
ACT-009255,USR-02117,2024-11-19,inicio de sesion,65.0,CONT-0450
ACT-009256,USR-05419,2025-04-05,inicio de sesion,78.0,CONT-0049
ACT-009257,USR-04109,2025-03-05,Sesión de Entrenamiento Completada,5.0,CONT-0470
ACT-009258,USR-06376,2024-10-16,Interacción con Contenido,39.0,CONT-0061
ACT-009259,USR-06617,2024-12-07,Interacción con Contenido,57.0,CONT-0206
ACT-009260,USR-07990,2025-05-26,Sesión de Entrenamiento Completada,1.0,CONT-0366
ACT-009261,USR-01386,2024-11-07,Sesión de Entrenamiento Completada,34.0,CONT-0290
ACT-009262,USR-01727,2024-09-19,Sesión de Entrenamiento Completada,83.0,CONT-0362
ACT-009263,USR-07500,2025-07-10,inicio de sesion,83.0,CONT-0402
ACT-009264,USR-07213,2024-10-26,Interacción con Contenido,64.0,CONT-0449
ACT-009265,USR-00931,2024-12-21,Sesión de Entrenamiento Completada,,CONT-0465
ACT-009266,USR-01369,2025-02-03,Interacción con Contenido,50.0,CONT-0260
ACT-009267,USR-02700,2025-09-12,Sesión de Entrenamiento Completada,,CONT-0326
ACT-009268,USR-02632,2025-07-22,inicio de sesion,8.0,CONT-0092
ACT-009269,USR-04688,2024-09-27,inicio de sesion,74.0,CONT-0296
ACT-009270,USR-07017,2025-05-04,inicio de sesion,87.0,CONT-0014
ACT-009271,USR-06427,2024-09-21,inicio de sesion,7.0,CONT-0139
ACT-009272,USR-07471,2025-05-25,Interacción con Contenido,17.0,CONT-0420
ACT-009273,USR-00259,2025-07-24,inicio de sesion,22.0,CONT-0262
ACT-009274,USR-01616,2025-03-20,Sesión de Entrenamiento Completada,82.0,CONT-0476
ACT-009275,USR-05452,2025-07-06,Sesión de Entrenamiento Completada,14.0,CONT-0415
ACT-009276,USR-06273,2025-06-02,Interacción con Contenido,33.0,CONT-0434
ACT-009277,USR-06673,2025-01-02,Sesión de Entrenamiento Completada,2.0,CONT-0082
ACT-009278,USR-02829,2025-02-03,Interacción con Contenido,46.0,CONT-0296
ACT-009279,USR-00951,2024-12-13,Interacción con Contenido,72.0,CONT-0374
ACT-009280,USR-01731,2024-10-13,Sesión de Entrenamiento Completada,83.0,CONT-0486
ACT-009281,USR-05149,2025-02-20,Interacción con Contenido,46.0,CONT-0157
ACT-009282,USR-07529,2025-07-13,Interacción con Contenido,9.0,CONT-0048
ACT-009283,USR-00417,2024-12-14,Interacción con Contenido,12.0,CONT-0349
ACT-009284,USR-06050,2025-03-05,inicio de sesion,36.0,CONT-0383
ACT-009285,USR-00240,2025-02-17,Sesión de Entrenamiento Completada,46.0,CONT-0357
ACT-009286,USR-05866,2025-02-10,inicio de sesion,24.0,CONT-0006
ACT-009287,USR-05529,2025-08-04,Interacción con Contenido,42.0,
ACT-009288,USR-01057,2025-08-05,Interacción con Contenido,46.0,CONT-0238
ACT-009289,USR-07309,2024-11-06,inicio de sesion,71.0,CONT-0301
ACT-009290,USR-03125,2024-09-14,Sesión de Entrenamiento Completada,3.0,CONT-0064
ACT-009291,USR-01342,2025-03-09,inicio de sesion,88.0,CONT-0023
ACT-009292,USR-04853,2025-06-20,inicio de sesion,54.0,CONT-0313
ACT-009293,USR-07799,2024-12-28,Sesión de Entrenamiento Completada,32.0,CONT-0464
ACT-009294,USR-01421,2024-09-25,Sesión de Entrenamiento Completada,75.0,CONT-0252
ACT-009295,USR-04671,2025-08-01,Sesión de Entrenamiento Completada,34.0,CONT-0243
ACT-009296,USR-00043,2024-10-08,Interacción con Contenido,6.0,CONT-0444
ACT-009297,USR-07372,2024-11-20,Interacción con Contenido,73.0,CONT-0158
ACT-009298,USR-00591,2025-02-19,Interacción con Contenido,76.0,CONT-0362
ACT-009299,USR-01027,2024-11-27,inicio de sesion,30.0,CONT-0482
ACT-009300,USR-04966,2025-09-12,Interacción con Contenido,5.0,CONT-0343
ACT-009301,USR-00038,2024-12-03,inicio de sesion,,CONT-0178
ACT-009302,USR-00701,2025-08-27,Sesión de Entrenamiento Completada,70.0,CONT-0429
ACT-009303,USR-02828,2025-03-08,Interacción con Contenido,70.0,CONT-0013
ACT-009304,USR-01983,2025-05-30,Interacción con Contenido,66.0,CONT-0370
ACT-009305,USR-01165,2025-08-27,Sesión de Entrenamiento Completada,34.0,CONT-0365
ACT-009306,USR-03678,2025-05-19,Interacción con Contenido,29.0,CONT-0226
ACT-009307,USR-07133,2025-05-25,Sesión de Entrenamiento Completada,62.0,CONT-0191
ACT-009308,USR-07553,2024-11-30,inicio de sesion,70.0,CONT-0268
ACT-009309,USR-06092,2025-01-27,Interacción con Contenido,4.0,CONT-0281
ACT-009310,USR-00407,2025-07-10,Interacción con Contenido,68.0,CONT-0284
ACT-009311,USR-02542,2024-09-13,Interacción con Contenido,3.0,CONT-0023
ACT-009312,USR-05097,2025-08-06,Sesión de Entrenamiento Completada,11.0,CONT-0381
ACT-009313,USR-02566,2024-11-17,Interacción con Contenido,1.0,CONT-0226
ACT-009314,USR-02854,2025-04-26,inicio de sesion,75.0,CONT-0405
ACT-009315,USR-03600,2025-08-31,Interacción con Contenido,46.0,CONT-0197
ACT-009316,USR-05264,2025-04-16,inicio de sesion,7.0,CONT-0223
ACT-009317,USR-05266,2025-02-11,Sesión de Entrenamiento Completada,11.0,CONT-0468
ACT-009318,USR-06313,2025-04-14,inicio de sesion,48.0,CONT-0330
ACT-009319,USR-07710,2025-03-04,inicio de sesion,46.0,CONT-0332
ACT-009320,USR-02348,2025-04-16,Interacción con Contenido,79.0,CONT-0069
ACT-009321,USR-01426,2025-03-30,Sesión de Entrenamiento Completada,75.0,CONT-0147
ACT-009322,USR-07524,2024-10-29,inicio de sesion,4.0,CONT-0077
ACT-009323,USR-05780,2024-10-06,inicio de sesion,31.0,CONT-0464
ACT-009324,USR-07339,2024-11-24,Interacción con Contenido,51.0,CONT-0109
ACT-009325,USR-06490,2024-10-16,Sesión de Entrenamiento Completada,20.0,CONT-0121
ACT-009326,USR-01569,2024-10-28,Sesión de Entrenamiento Completada,10.0,CONT-0460
ACT-009327,USR-01513,2024-10-17,Interacción con Contenido,3.0,CONT-0178
ACT-009328,USR-04386,2024-11-24,Sesión de Entrenamiento Completada,73.0,CONT-0136
ACT-009329,USR-00016,2025-01-04,Sesión de Entrenamiento Completada,33.0,CONT-0354
ACT-009330,USR-07017,2024-12-12,Interacción con Contenido,24.0,CONT-0397
ACT-009331,USR-06438,2025-08-26,inicio de sesion,19.0,CONT-0227
ACT-009332,USR-05813,2024-10-12,Sesión de Entrenamiento Completada,7.0,CONT-0361
ACT-009333,USR-04484,2024-12-10,Sesión de Entrenamiento Completada,85.0,CONT-0454
ACT-009334,USR-00113,2025-07-12,inicio de sesion,12.0,CONT-0473
ACT-009335,USR-00073,2025-07-19,inicio de sesion,44.0,CONT-0361
ACT-009336,USR-02923,2025-08-01,Interacción con Contenido,30.0,CONT-0218
ACT-009337,USR-00027,2024-09-24,Interacción con Contenido,49.0,CONT-0342
ACT-009338,USR-00917,2025-06-06,inicio de sesion,41.0,
ACT-009339,USR-02449,2025-03-13,inicio de sesion,,CONT-0213
ACT-009340,USR-03877,2025-04-12,Interacción con Contenido,66.0,CONT-0427
ACT-009341,USR-00803,2025-03-12,inicio de sesion,7.0,
ACT-009342,USR-05518,2025-08-10,Sesión de Entrenamiento Completada,48.0,CONT-0459
ACT-009343,USR-04586,2024-10-08,inicio de sesion,59.0,CONT-0112
ACT-009344,USR-06542,2025-06-25,Interacción con Contenido,32.0,CONT-0296
ACT-009345,USR-03103,2025-05-29,Sesión de Entrenamiento Completada,30.0,CONT-0494
ACT-009346,USR-02904,2024-09-12,Interacción con Contenido,83.0,CONT-0392
ACT-009347,USR-02131,2024-11-27,Sesión de Entrenamiento Completada,,CONT-0210
ACT-009348,USR-02936,2025-02-22,Sesión de Entrenamiento Completada,4.0,CONT-0240
